ticker_id,item_id,status,Ticker
51330,19065,1,IHT
51332,19066,1,IRH
51333,19066,1,IVRVF
51339,19072,1,INVA
51341,19074,1,INO
51369,636,1,AJMANBANK
51346,19079,1,INPCF
51344,19078,1,IPHI
51355,19088,1,ISDCF
51358,19089,1,NSIT
51361,19094,1,ISIG
51364,19098,1,INSM
51376,19117,1,IIIN
51381,19123,1,PODD
51385,19127,1,IAUGY
51386,19127,1,IAUGF
51391,19131,1,INSY
51393,19132,1,IFCZF
51395,19138,1,ICLJY
51398,19139,1,IJERF
51401,19143,1,K1IA
51402,19143,1,ICGQF
51404,19144,1,IART
51407,19148,1,INVI
51423,19166,1,IMI
51409,19150,1,ITGQF
51414,19154,1,IDTI
51416,19156,1,IESC
51419,19161,1,IFCR
51365,19100,1,NSP
51374,19115,1,IBP
51432,19177,1,INTEG
51433,19177,1,IXTBF
51442,19185,1,IQNT
51447,19193,1,IHSI
51444,19187,1,ICTA-B
51451,19198,1,IPCI
51457,19202,1,I
51467,19211,1,IPAR
51469,19212,1,IPPLF
51474,19215,1,IHGP
51475,19216,1,IBKR
51476,19218,1,ININ
51486,19228,1,ICPT
51492,19235,1,IDCC
51494,19238,1,TILE
51497,19240,1,IFSPF
51506,19251,1,INTERLI
51513,19257,1,IRCA
51518,19263,1,INAP
51522,19267,1,IBOC
51531,19274,1,ICRD
51535,19279,1,ICTEF
51542,19289,1,INTENEG
51548,19295,1,IFRTF
51534,19279,1,ICT
51546,19294,1,IFF
138473,29886,1,RKWC
51597,19329,1,ISCA
51609,19339,1,IGLD
51547,19295,1,IFR
51632,19358,1,IIPZF
51635,19359,1,INTX
51644,19364,1,ITPOF
51649,19368,1,IILG
51655,19375,1,INXN
51657,19375,1,5IX
51664,19378,1,IVAC
51665,19379,1,XEN
51667,19379,1,ITXX
51674,19383,1,INTL
51677,19385,1,INTHY
51681,19388,1,ITCI
51698,19403,1,IIN
51702,19407,1,ITJTY
51704,19407,1,IJU
51715,19419,1,INVN
51718,19422,1,IVCJF
51722,19424,1,EOM2
51727,19427,1,SNAK
51731,19430,1,VIVE
51734,19435,1,ISTR
51739,19442,1,KINVA
51740,19442,1,KINNF
51742,19442,1,KINVb
51743,19443,1,LATO-B
51747,19448,1,INVEb
51748,19448,1,IVSBF
51749,19448,1,IVSXF
51753,19449,1,ISBC
51755,19452,1,ITIC
51756,19454,1,INVU
51781,19478,1,IOIOF
51736,19438,1,LUXORB
51791,19489,1,IOOFF
51793,19490,1,IOUFF
51798,19494,1,IPAS
51802,19498,1,IPCM
51805,19504,1,IPGP
51809,19509,1,IPP
51766,19467,0,IVC
51746,19447,1,ITG
51810,19509,1,POGRF
51811,19509,1,37I
51813,19513,1,IPN
51814,19513,1,IPSEF
51816,19514,1,ISOSEUR
51817,19514,1,IPSOF
51820,19514,1,ISOS
51842,19533,1,I7F
51843,19536,1,IRIX
51844,19537,1,IRDM
51849,19542,1,IRCUF
51850,19542,1,IR5B
51855,19546,1,IRMG
51856,19547,1,IRBT
51860,19552,1,IRM
51932,19641,1,DSCT
51870,19558,1,IRBZF
51872,19558,1,I6O
51880,19565,1,IRWD
51839,19531,0,IRE
51890,19576,1,ISAT
51893,3263,1,AIT
51923,19628,1,ISM
51911,19617,1,ISDSF
51913,19617,1,ISD
51921,19626,1,ISLE
51930,19640,1,IRLCF
51933,19641,1,ISDAF
138474,32342,1,SCEM
51938,19646,1,ISRL
51942,19650,1,QJQ
51944,19650,1,ISSJY
51957,19666,1,ITABF
51961,19669,1,TALK
51985,19710,1,ITRI
51992,19717,1,ITRN
52010,19722,1,IVPAF
51960,19668,1,ITD
52014,19725,1,IVWFF
52016,19725,1,IVW
52021,19740,1,IWRGF
52024,19743,1,XXIA
52026,19746,1,IXYS
52027,19748,1,IZEA
51988,19713,1,ITT
52032,19757,1,JJSF
52040,19772,1,JCOM
52048,19782,1,JKHY
52049,19783,1,JACK
52047,19781,1,JCT
52078,19827,1,JKSW
52079,19828,1,JAKK
52081,19832,1,JMBA
52082,19836,1,JHX
52085,19836,1,JHIUF
52053,19790,1,JAS
52095,36075,1,IRLBF
52096,36075,1,IREBY
52097,36075,1,BKIR
52102,36075,1,BKIR_p
52037,19762,1,JCP
52043,19776,1,JBL
52111,19905,1,JAPAULOI
52113,2845,1,VOLVA
52114,2845,1,VOLAF
52115,2845,1,VOLVY
52123,19915,1,33J
52126,19920,1,JASN
52130,19924,1,JTLDF
52144,19947,1,JAYS
52147,19953,1,JAZZ
52153,19961,1,JBHT
52154,19964,1,PTOI
52156,19969,1,JCDXF
52157,19969,1,JCDXY
52158,19969,1,JCDX
52159,19969,1,DECNV
52160,19969,1,DCS
52121,776,1,ADCB
52167,19978,1,JCYBF
52169,19979,1,JDGPF
52172,19979,1,JDGJ
52182,19995,1,JECC
52188,20003,1,JMI
52229,20040,1,JGS
52194,20011,1,JROOF
138475,1816102,1,NIND
52217,20024,1,JBLU
52218,20026,1,UBPSU
138476,37707,1,QIC
52226,20033,1,JCTCF
52230,20040,1,JGSHF
52231,20043,1,JGW
52238,3344,1,AENF
52240,3344,1,AEH
52252,3450,1,AFRIK
52411,20452,1,JE
52269,20232,1,JF8
52278,20265,1,JIVE
52293,20293,1,JNSH
52295,20297,1,JOBNDX
52298,20299,1,JBSCF
52305,20308,1,JBSS
52308,20311,1,JOHNHOLT
52316,20323,1,JOUT
52327,20339,1,MOBS
52330,20342,1,JBFCY
52332,20346,1,JONE
52340,20356,1,JOSBREW
52351,20368,1,JRNGF
52329,20342,1,JFC
52357,3396,1,AJAX
52358,3396,1,AFCJF
52375,20414,1,LCYE
52376,20414,1,LCY
52380,20415,1,JBI
52387,20429,1,JULI
52388,20431,1,JBERGER
138477,1816101,1,AGLTY
52398,20438,1,JNEXF
52401,20438,1,4QO
52471,20541,1,KALU
52333,20347,1,JLL
52404,20441,1,JUNP
52482,20559,1,KLNT
52416,20458,1,JUTHA
52420,20461,1,JE8
52424,20467,1,MAYS
52429,20479,1,JYSKF
52431,20479,1,JYSK
52460,36188,1,NBQ
52448,20499,1,33K
52452,20506,1,KABE-B
52462,20523,1,KAF
52405,20442,1,JNPR
52484,20562,1,KLG
52447,20499,1,KAM
52409,20449,1,JEC
52489,20567,1,CKGDY
52491,20579,1,KMDA
52492,20579,1,K3M
52497,20582,1,KAMN
52503,20592,1,KMKGF
52510,36201,1,TNGB
52515,38981,1,WAPIC
52518,20619,1,KPG
52517,20618,1,KYE
52523,20637,1,KCLI
138480,1816122,1,SANAD
52534,20653,1,KP7
52535,20654,1,KPSHF
52537,20654,1,KTCG
52538,20654,1,BZ6
52751,20899,1,PPX
52561,20672,1,KDR
52562,20672,1,KJY
52563,20673,1,KRXBF
52568,20679,1,KRLTF
52571,20679,1,K1N
138481,1816123,1,OSOS
52574,20684,1,KRNGY
52578,20684,1,LBL
52585,20698,1,KPTI
138482,1816124,1,ASIYA
138483,1816125,1,AWJ
52595,20715,1,KATE
52602,20722,1,3GH
52575,20684,0,KAR
52619,20763,1,KBCSY
52626,20769,1,KBRLF
52632,20775,1,KCAP
52638,20781,1,KCG
52611,20753,1,KDV
52650,20800,1,KRNY
52655,20809,1,KDSI
52670,20820,1,KRIUF
52671,7240,1,BOUY
52672,7240,1,BOUYF
52765,20903,1,KYGa
52616,20759,1,KBH
52687,20843,1,KELYB
52692,20845,1,KELTF
52697,20852,1,KMRSF
52701,20852,1,KRA1V
52702,20854,1,KMPR
52708,20861,1,KNDRF
52716,20872,1,KMRPF
52718,20872,1,KENR
52720,20872,1,JEV
52722,20872,1,KMR
52728,20876,1,KDIAF
52736,20886,1,KFFB
52744,20899,1,PPRUF
52745,20899,1,GUCG
52748,20899,1,KERN
52749,20899,1,PP
52685,35610,0,THH
52761,20902,1,AISCF
52763,20903,1,KRYAF
52764,20903,1,KRYAY
52696,20850,1,KEM
52769,20903,1,KYG
52776,20914,1,KKOYY
52777,20914,1,KKOAF
52778,20914,1,KESK
52779,20914,1,KEK
52740,20893,1,KPH
52784,20915,1,KSLA
52786,39977,1,YNDX
52760,20902,1,KER
52805,37795,1,UNIONVEN
52806,20927,1,KEQU
52814,20938,1,KTEC
52824,20946,1,KEYUF
52835,20961,1,KFRC
52811,20935,1,KEG
52843,33432,1,CNLP
52844,33432,1,CNPLF
52856,20984,1,KOT
52857,20984,1,UTOLF
52863,20990,1,KIMTF
52880,21007,1,KIRY
52881,21008,1,KIFB
52883,2952,1,ACAZF
52884,30809,1,RBSFY
52885,30809,1,RUBSF
52872,20999,1,DLCR
52882,2952,1,ADN
53504,21744,1,LTNC
52893,21022,1,KMPPF
52906,21032,1,KBAL
52909,21034,1,E3N
52903,21029,1,KRC
138484,1816126,1,TAIBA
52920,21049,1,9KX
52921,21049,1,KXSCF
52926,21055,1,KMI
52930,21059,1,KND
52933,21062,1,KIPOEUR
52935,21062,1,KPSN
52950,21079,1,34N
53030,21201,1,KLPEF
52907,21033,1,KDL
52892,21022,1,KMP-U
52965,21110,1,KGSPF
52968,21110,1,KSP
52969,21110,1,KRX
52974,21115,1,KINS
52981,21124,1,KPOEF
52995,21144,1,KGILF
52996,21144,1,KGI
53001,21145,1,KIRK
53009,21175,1,KITE
53016,21185,1,KVLQF
53019,21185,1,KIVC
53032,21201,1,LOIM
53034,21201,1,KPR
53015,21185,1,KIV
53025,21195,1,5235SS
53045,21211,1,KLNDF
53047,21211,1,KDX
52992,21138,1,KEX
138485,1816127,1,AFAQ
53075,21232,1,KHTRF
138486,1816128,1,AINS
53124,21307,1,KOLAO
53118,21291,1,KSS
53144,21334,1,KONA
53147,21341,1,KNYJF
53148,21341,1,KNEBV
53155,21343,1,KCR1
53156,21343,1,KNCRF
53167,21352,1,AHONY
53169,21352,1,AHLG
53170,21352,1,AHOCy
53174,21353,1,KBAGF
53175,21353,1,BAMN
53181,21355,1,DSMN
53182,21355,1,RDSMY
53184,21356,1,KPN
53185,21356,1,KKPNF
53190,21359,1,KNKCF
53194,21360,1,BSWSa
53195,21360,1,KJWNF
53203,21371,1,KOOYF
53141,21330,1,KMT
53206,21371,1,3FX
53207,21374,1,KOPN
53213,3563,1,AIICO
53227,21392,1,KREAF
53236,21399,1,KEP
53212,21378,1,KOP
53280,21445,1,KOS
53284,21446,1,KOSS
53301,21479,1,KBLB
53305,21483,1,KTOS
53313,3582,1,AFRAF
53315,3582,1,FQZ
53322,21508,1,KROT3
53323,21508,1,KROTF
53336,21534,1,KTCy
53337,21534,1,KT
53271,21432,1,KFY
53304,21482,1,KRA
53346,21538,1,KTCIF
53347,21539,1,KTB-P
53352,21543,1,KTM
53353,21543,1,CIP
53354,21543,1,KTMPF
53356,21543,1,KTMP
53359,21547,1,KLKSY
53380,21571,1,KULM
53382,21577,1,KIO
53383,21577,1,KUMBF
53384,21577,1,KUI
53391,21583,1,KMHTY
53409,21599,1,KGSDY
53410,21599,1,KGSDF
53411,21599,1,KUK
53429,7267,1,BPOSF
53430,21637,1,KVAER
53431,21638,1,KVHI
53432,14529,1,SPRIC
53443,21650,1,KWGBF
53460,36806,1,TGATF
53461,21698,1,KYTH
53472,21708,1,KYDGF
53478,21718,1,LUND-B
53477,21717,1,LB
53482,21723,1,LDCP
53484,34939,1,SYNNF
53492,21733,1,LJPP
53487,21728,1,CCN
53500,21738,1,CLICF
53512,21753,1,LSA
53517,21759,1,LTS
53518,21761,1,LBRG
53523,21763,1,LMCTF
53527,21765,1,LAFP
53528,21765,1,LFGEF
53535,21770,1,LAGB
53536,21771,1,LGDDF
53538,21771,1,LAGA
53539,21771,1,LAG
53551,3448,1,AFRBY
53554,21783,1,LSBK
53486,21727,1,LLL
53495,21736,1,LQ
53508,21747,1,LH
53564,21786,1,LBAI
53565,21787,1,LKFN
53566,21788,1,LAKE
53571,21791,1,LKOLF
53542,21772,1,LAGRB
53549,3448,1,ARI
53580,21801,1,LRCX
53582,21804,1,LAMR
53589,21810,1,LMPRF
53591,21810,1,L51
53596,21815,1,LANC
53601,21827,1,LNDC
53605,21832,1,LARK
53611,21839,1,LNDSF
53613,21839,1,LMK
53614,21840,1,LED
53617,21845,1,LDS
53626,21857,1,GQ6
53628,21858,1,A1J8W2X
53629,21859,1,LTRX
53632,21873,1,LPSB
53600,21826,1,LDR
53635,21875,1,LRAXF
53638,21875,1,LRA
53641,21876,1,LMRXF
53643,21876,1,L4R
53645,21878,1,LPI
53648,21880,1,LGANF
53652,21881,1,LGORF
53618,21846,1,LRT-U
53651,21881,1,LGO
53658,21888,1,LASACO
53666,21898,1,LT5
53667,21898,1,LAT1V
53672,21899,1,LSDAF
53677,21904,1,JRI
53686,21908,1,LNRDY
53691,21911,1,LMG
53694,21914,1,LSCC
53698,21918,1,LRCDF
53705,21923,1,LAWUNION
53707,21927,1,LAWS
53657,21887,1,LVS
53710,21931,1,LAYN
53712,21933,1,LBJ
53713,21933,1,LAZ
53721,21937,1,FSTR
53724,21944,1,LCNB
53731,21951,1,LDRH
54051,22284,1,LIME
53735,21955,1,LCUAF
53750,21974,1,L7BA
53751,21974,1,LBIX
53764,21984,1,LEARNAF
53772,21996,1,LET
53773,21996,1,LECSEUR
53719,21935,1,LZB
53762,21982,1,LF
53788,22024,1,LPPI
53794,22029,1,LRNRF
53796,22029,1,A43
53801,22031,1,LGCY
53780,22009,1,LEE
53814,22039,1,LG6
53817,22041,1,LPSIF
53823,22047,1,LEGDEUR
53824,22047,1,LGRDY
53825,22047,1,LGRVF
53826,22047,1,LEGD
53828,22047,1,LRC
53832,22049,1,ALGUI
53838,22052,1,LDOS
53843,7281,1,BRAH
53845,22058,1,LEKOF
53847,22060,1,LMAT
53848,22061,1,LEM1SN01
53849,22061,1,LM3
53850,22063,1,LMR
53856,22072,1,LENNARDS
53837,22051,1,CAPL
53858,35651,1,TITR
53860,22076,1,LNZ
53870,22085,1,LEFUF
53873,22087,1,EQ4
53875,22088,1,LECBY
53883,22097,1,LNC
53892,22107,1,LVLT
53897,22112,1,LO9
53898,22112,1,LVNVF
53899,22112,1,LVN
53902,22116,1,LEW
53909,22118,1,LXRP
53911,22119,1,LEX
53914,22122,1,LXRX
53918,22126,1,LEXEF
53980,22182,1,LFM
53922,22131,1,LYRSY
53924,22131,1,LRL
53930,22135,1,LGCLF
53859,35651,1,TI
53891,22106,1,LUK
53916,22125,1,LXK
53932,22136,1,LGCOF
53934,22137,1,LPL
53937,22137,1,LGAy
53943,22138,1,LGEIY
53945,22138,1,GZE1R
53946,22138,1,6657q
53955,22147,1,LGIH
53962,22151,1,LHCG
53969,22171,1,LBY
53970,22172,1,LIBE
53976,22178,1,LBCP
139604,1816950,1,FFLM
139606,1816952,1,GHGL
139608,1817068,1,GVGL
53983,22185,1,LBERY
53991,22195,1,LBSR
53999,22214,1,CORFF
54007,22234,1,LPNT
53992,22196,1,LIB
54014,6040,1,BLX
54018,22243,1,LCUT
54020,22245,1,LWAY
54024,22249,1,LGND
54028,22253,1,LTBR
54033,22260,1,LLSWB
54034,22262,1,LPTH
54047,4015,1,ASNIC
54038,22266,1,LSTMF
54040,22268,1,LWLG
54048,22279,1,LLEX
54052,36482,1,TCM
54054,36482,1,4HA
54055,22286,1,LVGI
54056,22287,1,LMNR
54060,22291,1,LIMAF
54062,22292,1,LNCGY
54064,22292,1,L7E
54065,22292,1,TI6
54070,22295,1,LINC
54071,22296,1,LECO
54077,22302,1,LDINF
54079,22302,1,L5E
54085,28021,1,PHARMDE
54088,22313,1,LMDCF
54095,22327,1,LINKASSU
54096,22328,1,LNKD
54097,22332,1,LNCO
54098,22333,1,LINE
54101,22336,1,LTH
54102,22339,1,2LB
54110,22344,1,LIOEF
54116,22353,1,LIOX
54122,22358,1,LGM
54123,22358,1,LGMFF
54128,22359,1,LIS
54130,22362,1,LPCN
54132,22366,1,LPCK
54133,22366,1,LCW
54136,22366,1,LPKR
54143,22372,1,LQDT
54144,22373,1,LQMT
54076,22302,1,LIAB
54113,22348,1,LIO
54147,22376,1,LSIIF
54138,22369,0,LNG
54082,22307,1,LNN
54157,22382,1,LTOTY
54161,22386,1,LAC
54162,22386,1,LHMAF
54169,22391,1,LFUS
54181,22405,1,LPSN
54185,22408,1,LVMRF
54187,22410,1,LIVESTO
54198,22426,1,LRTR
54200,22431,1,LMIA
54206,22438,1,LBLCF
54149,22376,0,LI3
54218,22445,1,LCCTY
54242,22468,1,LTKBF
54244,22472,1,LOGM
54262,22490,1,LONCF
54263,22490,1,LO5
54265,3749,1,CGE
54266,3749,1,ALALF
54268,3749,1,ALUN
54277,22501,1,LSTWF
54285,22506,1,WFREF
54286,22506,1,WF6
54289,22515,1,LO8
54292,35666,1,TGRAF
54293,35666,1,TLGN
54295,22529,1,LOOM-B
54296,22529,1,LOIMF
54298,22529,1,K90
54302,22533,1,LORL
54358,22589,1,LPN
54317,22549,1,LTTTF
54320,22550,1,LTTFF
54326,22554,1,LTSHY
54329,22557,1,LOTBY
54340,22571,1,LOVI
54355,22585,1,LPTN
54357,22588,1,LPLA
54360,22591,1,LRAD
54366,22598,1,LYTS
54338,22568,1,LPX
54349,22577,1,LOW
54365,22596,1,LXU
139609,1816955,1,FLYNG
54380,22613,1,LUC
54394,22630,1,LGL
138487,1816129,1,ALEID
54396,22630,1,68LB
54398,22634,1,LULU
54399,22634,1,33L
54409,22640,1,LMXIF
54413,22643,1,LMPLF
54419,22649,1,LMNX
54420,22650,1,LMOS
54426,22652,1,LUNA
54427,22653,1,GXD
54428,22653,1,LUNMF
54435,22654,1,LNDNF
54437,22654,1,LUPE
54670,22851,1,MX
54462,22685,1,LXFT
54465,22685,1,MZE
54468,22686,1,LUXO
54472,22688,1,LUX
54474,22688,1,LUXGF
54480,22688,1,LUXA
54488,22697,1,LYOPF
54489,22697,1,LW1
54519,22731,1,MK
54495,22704,1,LVLEF
54497,22706,1,LYB
54520,22734,1,MTSI
54522,22737,1,MTCZF
54537,22757,1,MCBC
54540,22758,1,MALDF
54553,22768,1,MKB
54556,22771,1,MFNC
54559,22773,1,MCHHF
54560,22773,1,MA2
54564,3796,1,ALFALAVAL
54641,22840,1,MGIC
54496,22704,0,1LY
54568,22778,1,MCQEF
54569,22778,1,MQBKY
54572,22778,1,MGU
54573,22779,1,MQA
54579,22785,1,MCESF
54582,22787,1,MCAXF
54587,22790,1,MGNX
54593,22795,1,YEL
54594,22795,1,MCYWF
54596,22795,1,QG1
54554,22769,1,CLI
54600,22798,1,MROIF
54602,22799,1,MDLNF
54604,22799,1,72M
54612,22813,1,MDPCF
54621,22830,1,MAGS
54627,36573,1,TINTF
54630,22832,1,MALJF
54635,22834,1,NNA
54637,22836,1,MGLN
54640,22839,1,MPET
54651,22842,1,CALL
54652,22842,1,CALLN
54654,22842,1,VOCL
54675,22854,1,MNGA
54680,22857,1,MAU
54638,22837,1,MMP
54690,22868,1,MHR
54692,22870,1,M8Z
54699,22878,1,MGYR
54704,22905,1,MHLD
54706,22905,1,4OWA
54709,22910,1,MSFG
54714,22916,1,MEQYF
54721,22923,1,MPRFF
54724,22926,1,COOL
54731,22929,1,MJT
54732,22929,1,MJGCF
54739,22935,1,MDI
54740,22935,1,MJDLF
54741,22935,1,3MJ
54708,22907,1,MAIN
54736,22933,1,MAJOR
54744,22939,1,MFIN
54761,22960,1,MYB
54763,22960,1,MLYBY
54768,22963,1,MYPRF
54769,22963,1,MYPRY
54774,22968,1,MSGCF
54781,22974,1,PGNE
54787,22977,1,MBUU
54795,22986,1,MLVF
54799,3832,1,ALKS
54802,3832,1,8AK
54814,23009,1,MTHO
54818,23015,1,MN4
54820,23018,1,APPS
54831,23035,1,MPG
54822,23019,1,MNDJF
54832,23036,1,MANH
54834,23038,1,LOAN
54841,23046,1,MAEOY
54842,23046,1,MERVF
54846,23049,1,MWTCY
54847,23052,1,MNTX
54849,23053,1,MBT
54852,23054,1,MKRYF
54855,23054,1,9MA
54857,23055,1,MAOIF
54859,23055,1,3MU
54864,23059,1,MTEX
54866,23061,1,MNKD
54868,23065,1,MANSARD
54955,23127,1,MHG
54874,23069,1,MANT
54878,23073,1,MVTG
54879,23073,1,5MV
54881,23077,1,MFC
54903,23084,1,MLFNF
54906,23085,1,MPEFF
54877,23072,0,MTR
54865,23060,1,MN
54914,23098,1,MARA
54920,23104,1,MCHX
139610,1816956,1,GAMON
54926,23112,1,MARXF
54928,23112,1,MEY
54858,23055,0,MANP
54930,23112,1,WTTA
54940,23119,1,MRY
54947,23125,1,MRIN
54951,23127,1,MNHVF
54954,23127,1,MHGNOK
54905,23085,1,MGW
54958,23128,1,MARPS
54970,23139,1,MKTX
54973,23142,1,MKTO
54975,23147,1,MAH
54976,23147,1,MKSEF
54978,23149,1,MRLN
54980,23150,1,MLNGF
54986,23154,1,MQLXF
54996,23158,1,PYCFF
54998,23161,1,MBII
55000,23164,1,MMC
55003,23169,1,MAUXF
55006,23171,1,MRTN
55007,23172,1,MSO
55011,23177,1,MMLP
55014,23180,1,MRETF
55019,3865,1,ALLEN
55021,5137,1,ASHAKACEM
55022,23221,1,MRVL
55029,23225,1,MAMI
55030,23228,1,HED
55033,23232,1,MASI
55036,23234,1,MGPHF
55040,23235,1,3MN
55035,23234,1,LLG
55047,23242,1,MMRTY
55048,23243,1,FINM
55049,23244,1,MSTX
55073,23269,1,MAASF
55075,23269,1,1MTA
55078,23274,1,MTLS
55080,23274,1,06MA
55092,23289,1,MTRX
55095,23292,1,MATX
55096,23303,1,MATR
55097,23304,1,MATW
55098,23306,1,MFRM
55099,23307,1,MTSN
55114,23318,1,24H
55116,23320,1,MAW
55117,23320,1,MWSNF
55068,23267,1,MTDR
55139,23337,1,MXGFF
55169,23368,1,MBKET
55151,23343,1,MAXSF
138490,1816132,1,MIDAN
138491,1816133,1,EFFECT
55157,23349,1,MVT
55162,23361,1,MXWL
55165,23364,1,MAYBAKER
55173,23372,1,MAYNF
55175,23373,1,MYOR
55180,23374,1,MNHFY
55181,23374,1,MYM
55187,23382,1,4M5
55191,23385,1,MBFI
55193,23386,1,MBCFF
55196,23387,1,MBD
55201,23398,1,MBTF
55185,23382,1,MZR
55166,23365,1,MYA
55212,23408,1,MCCRF
55213,23409,1,MIQ
55214,23412,1,MUX
55217,23412,1,US8A
55223,23414,1,MGRC
55224,23415,1,MHFI
55233,23425,1,MCSLF
55235,23427,1,MCNICHOL
55225,23416,1,MCIG
55239,23430,1,M6P
55246,23440,1,MDCA
55253,23445,1,MDNNF
55263,23453,1,MXDHF
55265,23453,1,O6C
55270,23456,1,MAY
55271,23457,1,MIG
55277,23463,1,MECSF
55279,23463,1,M9D
55232,23425,0,MMS
55245,23439,1,MDC
55288,23471,1,MDABY
55290,23471,1,M5E
55291,23471,1,MEDAA
55295,23473,1,TAXI
55300,23475,1,MDAS
55309,23488,1,MDGN
55312,23496,1,MEG
55326,23510,1,MECVF
138492,1816134,1,AAYAN
55329,23515,1,TL5
55331,23516,1,MDIUY
55332,23516,1,MDIEF
55339,23518,1,MEDT
55340,23519,1,MDTKF
55346,23531,1,M5D
55348,23542,1,MPW
55349,23546,1,MTBC
55351,23550,1,MNOV
55353,23555,1,MCUJF
55356,23556,1,MDSO
55359,23559,1,MFST
55365,23569,1,MDMN
55368,23573,1,MB
55370,23574,1,MDLAF
55371,23574,1,MDLAY
55373,23574,1,MEDL
55375,23579,1,MROXA
55379,23588,1,MDVN
55381,23590,1,MVIRb
55382,23590,1,MVRBF
55387,23591,1,MDWD
55390,23591,1,M8W
55436,23637,1,MWP
55406,23613,1,MEET
55408,23615,1,MEGEF
55410,23615,1,ME7
55414,23620,1,MGFCF
55440,23639,1,MGAWF
55367,2967,1,APF
55443,23649,1,MEIP
55450,23680,1,MLBEY
55454,23681,1,MCWPF
55456,23686,1,MODVF
55461,23690,1,MLXSF
55464,23690,1,MEX
55453,23681,1,MCP
55484,23698,1,MLNX
55491,23702,1,MEMP
55492,23703,1,MRD
55508,23720,1,MENT
55511,23724,1,MTSL
55518,23726,1,MRAFY
55522,23728,1,MELI
55524,23728,1,MELIN
55531,23730,1,MBWM
55536,23736,1,MERC
55544,23741,1,MBVT
55547,23744,1,MERY
55548,23744,1,MEIYF
55556,23754,1,MRCY
55559,23758,1,MRGE
55563,23763,1,VIVO
55564,23766,1,EBSB
55569,23771,1,MMSI
55573,23775,1,MTOR
55581,23778,1,MEZMF
55554,23751,1,MCY
55587,23783,1,MERM
55591,23786,1,MXGIF
55593,23786,1,DBE
55594,23787,1,MACK
55597,23791,1,MMECF
55600,23793,1,CBLNF
55601,23793,1,CBLNY
55605,23795,1,MERT
55606,23795,1,DMYDY
55608,23797,1,MSLI
55614,23798,1,MYR
55619,23800,1,MLAB
55625,23809,1,MBLTY
55630,23814,1,CASH
55772,23908,1,MXSG
55633,23817,1,MBLX
55637,23823,1,OSQ
55638,23823,1,METTK
55639,23823,1,MTKAY
55643,23825,1,MRB
55644,23826,1,MST
55645,23826,1,MTSXF
55626,23809,0,MSB
55669,23842,1,MTLRF
55668,23842,1,MET
55634,23818,1,MTA
55682,23848,1,MLXEF
55683,23848,1,FG5
55737,23882,1,MSC
55686,23850,1,M3R
55687,23850,1,MEAOF
55695,23855,1,MRNJ
55696,23856,1,MHTLY
55698,23856,1,MCSHF
55711,23863,1,METHAQ
55704,23861,1,MEOH
55714,23866,1,MTH
55720,23874,1,METR
55722,37257,1,TRIB
55723,37257,1,TRIBy
55735,23881,1,MPCIY
55744,23890,1,MTPVY
55746,23890,1,MMTP
55753,23895,1,MREBY
55754,23895,1,METSB
55757,23896,1,MEO1V
55758,23896,1,MXCYY
55782,23916,1,MFRI
55784,23921,1,MGCD
55785,23922,1,MGEE
55789,23925,1,MCHVF
55790,23925,1,M04
55795,23930,1,MGPI
55796,23931,1,MGT
55781,23914,1,MFEC
138493,1816135,1,AAYANRE
55801,23937,1,MBV
55806,23945,1,MCRL
55819,23956,1,MCHP
55836,23968,1,3M9
55837,23969,1,MMTIF
55839,23972,1,MICT
55838,23969,1,MRM
55841,23973,1,MICOF
55847,23984,1,MSCC
55850,23987,1,MSTR
55856,23991,1,MVIS
55860,23997,1,MPB
55863,24001,1,MAA
55868,24009,1,MCEP
55872,24012,1,M83
55873,24013,1,MBRG
55875,24015,1,MIDD
55876,24016,1,MBCN
55877,24017,1,MSEX
55880,24021,1,MIDLF
55867,24008,1,MEP
55894,24034,1,MIDWB
55897,24038,1,MOFG
55921,24070,1,MM
55930,24082,1,MICCF
55931,24082,1,MIICF
55932,24082,1,M4M1
55934,24082,1,MICC
55938,24083,1,6LMN
55939,24083,1,MLRKF
55941,24084,1,MMTRS
138494,1816136,1,ABYAAR
55952,24094,1,MDXG
55956,24098,1,MIB
55957,24098,1,MNIEF
55967,24105,1,NYI
55971,24108,1,MIO
55973,24109,1,MCRZY
55975,24109,1,MCRZF
55977,24110,1,MNDO
55987,24116,1,MDO
55988,24116,1,MNODF
55926,24076,1,MOY
56053,24170,1,MINT
56019,24132,1,MDM
56020,24132,1,MNLDF
56039,24145,1,4MN
56054,24170,1,MINOF
56055,24170,1,MNILF
56056,24170,1,8MI
56060,4029,1,ATMRF
56050,24160,1,KAI
56005,24123,1,MRI
56076,24188,1,MRBAF
56078,24188,1,MBN
56081,24188,1,MNB
56097,24204,1,M8R
56098,24204,1,MRZLF
56101,24205,1,MRTX
56106,24211,1,MDVPF
56108,24211,1,MNU
56112,24223,1,COIL
56115,24226,1,MSON
56119,24230,1,MNELF
56129,24246,1,MIND
56134,24249,1,MITK
56138,38997,1,WRTBY
56139,38997,1,WRTBV
56096,24204,1,MRZ
56163,24322,1,MKX
56165,24323,1,MKSI
56167,24325,1,MLCG
56171,24329,1,MLS
56172,24332,1,MMB
56174,24332,1,MCPNF
56180,24336,1,MPOHY
56182,24336,1,METJ
56151,24300,1,MIXT
56201,24359,1,MOBIL
